Marital_Status,Application_Mode,Application_Order,Course,Daytime_Evening_Attendance,Previous_Qualification,Previous_Qualification_Grade,Nacionality,Mothers_Qualification,Fathers_Qualification,Mothers_Occupation,Fathers_Occupation,Admission_Grade,Displaced,Educational_Special_Needs,Debtor,Tuition_Fees_Up_to_Date,Gender,Scholarship_Holder,Age_at_Enrollment,International,Curricular_Units_1st_Sem_Credited,Curricular_Units_1st_Sem_Enrolled,Curricular_Units_1st_Sem_Evaluations,Curricular_Units_1st_Sem_Approved,Curricular_Units_1st_Sem_Grade,Curricular_Units_1st_Sem_Without_Evaluations,Curricular_Units_2nd_Sem_Credited,Curricular_Units_2nd_Sem_Enrolled,Curricular_Units_2nd_Sem_Evaluations,Curricular_Units_2nd_Sem_Approved,Curricular_Units_2nd_Sem_Grade,Curricular_Units_2nd_Sem_Without_Evaluations,Unemployment_Rate,Inflation_Rate,GDP,Target
2,2,7,9119,1,5,123.5,1,26,14,17,12,152.2,0,0,0,1,0,0,35,0,5,7,8,2,16.4,2,14,10,19,3,14.0,9,15.1,-0.3,2.77,Enrolled
2,7,7,33,0,2,113.6,18,28,16,3,7,126.1,0,0,0,1,1,0,45,0,2,6,10,14,17.0,2,2,5,18,7,12.4,2,8.7,1.3,-0.64,Graduate
1,16,0,9085,0,4,120.4,8,12,5,9,12,132.5,1,0,0,1,1,0,52,0,13,12,1,11,13.6,5,2,9,15,14,16.3,0,10.4,1.4,-2.69,Graduate
3,17,7,9119,1,2,116.5,10,26,18,10,15,127.0,1,0,0,1,0,0,46,1,6,9,22,0,13.7,3,5,17,26,6,10.7,2,10.4,3.3,-2.65,Dropout
5,10,9,9003,1,12,127.8,2,4,4,10,0,125.2,1,0,0,1,1,0,27,0,4,12,5,7,0.0,1,10,3,9,9,17.2,9,14.0,3.5,-3.91,Graduate
4,15,1,171,1,2,154.0,9,23,28,19,1,130.6,1,0,0,1,1,1,46,0,8,17,10,4,4.0,0,0,5,3,6,16.5,9,11.0,3.1,2.13,Dropout
2,7,6,9238,1,2,126.9,4,24,27,18,12,111.6,0,0,1,1,1,0,38,0,10,17,27,10,3.9,2,7,12,6,10,16.7,6,10.3,3.4,0.36,Graduate
1,1,5,9147,0,2,147.6,11,31,6,0,13,101.4,1,0,0,1,1,0,18,0,4,15,8,10,10.5,4,3,15,10,4,11.1,4,9.4,-0.6,-0.55,Graduate
1,16,1,9119,1,1,144.2,10,30,11,1,1,124.2,1,0,0,1,1,0,41,0,10,13,26,2,11.8,5,11,18,13,12,16.0,6,11.7,2.9,1.57,Graduate
6,15,4,33,0,12,129.4,14,3,21,8,15,115.6,1,0,0,0,1,0,24,0,6,5,16,14,16.2,3,4,16,22,13,7.7,4,8.0,-0.5,-1.67,Dropout
1,7,6,9130,1,10,144.4,7,16,17,16,13,134.1,0,0,0,1,1,0,48,0,5,10,13,14,8.8,4,2,16,14,6,17.5,2,12.6,1.8,1.46,Enrolled
2,16,7,8014,1,2,133.5,19,34,31,4,6,132.6,0,0,0,1,1,1,23,0,11,17,19,13,9.0,1,4,11,13,5,3.0,6,14.4,-0.4,2.43,Graduate
2,17,2,9003,1,2,108.6,6,28,34,1,13,127.2,0,0,0,1,1,1,38,0,9,8,26,10,1.0,5,2,19,1,7,5.4,2,15.3,2.8,0.61,Dropout
2,10,0,9070,1,5,129.4,16,7,13,3,17,146.3,0,0,0,1,1,0,45,0,13,5,2,10,18.0,8,0,8,16,0,9.2,2,12.7,-0.8,3.29,Graduate
6,5,6,33,1,4,133.1,19,8,23,6,16,126.9,1,0,0,1,0,0,18,0,2,5,16,11,17.0,7,8,13,4,8,17.3,7,14.4,0.9,1.5,Graduate
1,17,4,9085,1,2,156.4,19,7,1,16,4,108.0,0,0,0,1,1,0,54,0,9,4,3,7,1.3,3,1,17,16,9,10.4,7,9.0,1.6,-0.74,Graduate
1,5,4,9238,1,10,116.0,13,7,4,2,10,124.1,1,1,0,1,1,0,31,0,6,9,9,5,10.0,4,10,6,24,12,1.1,5,11.6,0.4,0.67,Graduate
1,1,6,9085,1,10,136.9,12,18,30,8,17,142.2,1,0,0,1,1,0,36,0,3,5,12,0,6.3,9,5,14,2,6,11.1,7,9.6,1.5,-3.15,Graduate
1,5,0,171,1,4,111.5,15,21,31,0,15,102.5,0,0,1,1,1,0,42,0,5,12,21,11,7.7,8,2,0,15,11,17.2,0,16.0,3.1,2.85,Graduate
1,7,7,9238,1,4,153.1,8,34,16,19,9,125.8,0,0,0,1,0,0,27,0,5,8,0,1,11.7,4,14,14,27,3,7.8,2,10.4,1.9,0.87,Graduate
1,1,9,9085,1,12,148.4,4,27,3,15,5,134.5,1,0,0,1,0,0,39,0,2,5,8,3,7.6,6,11,17,7,1,5.4,1,9.0,1.7,-0.95,Graduate
3,15,4,9130,1,4,112.0,20,8,12,2,13,161.5,1,0,0,1,1,0,20,0,1,15,20,8,8.9,6,7,14,10,14,10.8,5,13.9,3.6,2.4,Graduate
5,17,7,9085,1,14,156.1,8,34,12,18,1,142.7,1,0,0,1,1,0,20,0,2,16,2,8,4.9,7,0,0,16,6,12.3,6,11.1,1.0,-3.6,Graduate
1,17,9,9003,1,12,146.2,21,18,11,15,8,128.7,1,0,0,1,0,1,17,0,7,3,14,9,1.5,6,7,10,20,7,7.3,4,8.1,3.2,-0.03,Dropout
1,10,9,9003,1,3,149.0,16,12,16,0,12,133.8,0,0,0,1,0,0,39,0,0,11,24,1,13.6,1,5,12,0,5,1.4,2,14.1,2.1,1.56,Enrolled
5,1,4,9147,1,2,153.5,16,22,29,11,19,102.3,0,0,0,1,0,0,40,0,10,18,9,0,6.8,7,6,15,5,4,6.7,0,11.3,2.7,1.27,Dropout
1,15,6,9085,1,10,146.9,2,22,21,19,11,113.4,0,0,0,1,1,0,43,0,2,5,11,12,16.0,6,6,1,18,2,8.8,0,14.1,0.6,-3.93,Graduate
1,17,9,9130,1,3,125.0,17,8,5,5,1,135.5,1,0,0,1,1,0,23,0,5,3,26,0,17.0,6,3,15,17,0,9.3,2,13.8,1.9,-2.35,Dropout
1,1,2,9130,1,2,152.5,5,28,13,2,2,129.1,1,0,0,1,0,0,50,0,12,14,0,1,1.6,4,12,10,26,2,12.6,2,12.1,3.0,2.45,Enrolled
2,2,1,9119,1,10,116.6,5,32,17,6,12,130.8,0,0,0,1,0,0,20,0,12,7,13,14,12.3,1,11,8,23,13,0.3,1,13.5,2.0,-2.1,Graduate
1,2,5,8014,0,10,118.4,12,11,12,2,0,127.4,0,0,0,1,1,1,18,0,11,17,1,12,14.8,0,14,11,18,3,15.9,2,14.7,2.2,-0.43,Dropout
6,1,4,9238,0,5,123.2,7,21,17,12,19,126.9,1,0,0,1,0,0,39,0,11,13,29,9,11.6,5,2,3,2,7,10.9,4,11.0,1.5,3.42,Graduate
1,17,8,33,1,12,135.0,5,26,1,15,3,128.3,1,0,0,1,0,0,52,0,6,14,28,3,5.9,0,3,1,3,10,9.5,4,15.6,-0.2,0.46,Graduate
1,16,9,9070,1,6,116.2,4,14,8,13,17,113.3,1,0,0,1,0,0,38,0,11,14,7,8,5.1,6,9,5,9,7,2.9,0,8.6,2.6,0.16,Dropout
1,5,3,9238,1,5,112.0,17,15,16,8,12,124.0,0,0,0,1,1,0,26,0,9,2,2,7,8.3,8,13,11,3,8,2.2,2,15.7,2.3,0.32,Dropout
1,2,2,9238,1,3,116.3,6,14,15,7,5,110.8,1,0,1,0,1,0,51,0,11,16,9,11,4.7,9,6,4,14,1,10.1,4,9.1,1.4,-2.7,Graduate
2,16,8,171,1,9,124.6,14,12,19,14,5,118.9,1,0,0,0,1,0,43,0,3,8,8,2,16.1,5,13,17,29,0,12.9,3,11.6,1.0,1.15,Enrolled
3,16,7,9238,1,12,131.1,9,3,25,18,14,142.5,1,0,0,1,0,0,40,0,7,11,4,11,0.9,5,11,0,20,14,13.7,1,11.2,2.2,-3.88,Graduate
3,10,5,171,1,4,118.6,4,7,31,12,17,124.7,0,0,0,1,1,0,23,0,12,10,24,10,2.0,0,9,1,19,10,10.3,9,7.5,2.4,-1.61,Graduate
2,15,0,9119,1,9,111.8,11,1,2,13,16,134.7,0,0,0,1,1,0,37,0,10,11,27,0,10.9,9,6,11,0,12,6.4,4,8.7,0.9,-1.73,Graduate
5,7,9,8014,1,3,135.8,20,25,25,10,13,128.5,0,0,0,1,0,0,24,0,7,5,0,5,11.9,7,7,9,0,3,2.5,2,14.5,0.6,-3.49,Graduate
3,2,0,9130,1,2,157.1,21,31,31,17,3,122.0,1,0,0,1,1,0,52,0,13,14,4,9,13.2,1,10,0,7,6,10.2,4,9.5,3.6,-1.52,Graduate
3,1,5,9147,1,1,123.8,16,22,4,2,0,113.9,1,0,0,1,1,0,21,0,3,18,11,12,5.0,3,12,4,21,12,6.0,0,7.1,3.6,0.5,Enrolled
1,5,2,9130,0,6,143.4,16,10,4,3,7,121.8,1,0,0,0,1,0,32,0,3,15,19,12,5.3,6,5,9,4,2,14.6,6,14.4,0.9,-1.21,Graduate
1,7,2,9085,0,5,130.0,16,18,12,2,10,129.4,0,0,0,1,1,1,34,0,10,4,6,10,7.4,1,13,15,16,8,9.1,4,15.6,3.5,-3.9,Graduate
1,15,5,9070,1,2,139.6,6,13,17,12,12,134.5,0,0,0,1,0,0,54,0,12,4,10,6,4.2,1,0,13,8,4,4.0,8,11.8,1.8,0.68,Dropout
2,16,2,8014,1,3,142.2,15,8,21,15,16,128.6,0,0,1,1,1,1,39,0,13,8,0,1,6.8,4,6,19,20,1,14.9,6,12.4,-0.7,-1.75,Dropout
1,15,9,8014,1,12,130.1,3,9,29,12,13,135.4,1,0,0,1,0,1,53,0,4,1,15,10,12.5,9,1,4,18,2,16.5,7,8.0,-0.3,3.5,Dropout
1,17,5,9119,1,3,115.3,9,15,22,9,16,107.2,1,0,0,1,0,1,37,0,2,15,2,12,9.0,3,6,18,12,11,3.3,6,15.5,0.2,2.75,Graduate
4,2,4,9070,1,9,111.5,1,8,16,17,19,138.3,0,0,0,1,1,0,38,0,12,9,4,12,17.4,8,0,8,7,5,9.9,8,8.9,2.9,-0.37,Graduate
4,15,3,9085,1,1,147.3,11,33,15,7,0,112.3,1,0,1,1,1,0,29,0,5,9,7,5,10.4,6,4,2,13,14,15.3,8,11.9,2.5,-1.27,Dropout
5,15,7,9085,0,9,139.5,6,19,30,6,7,139.8,0,0,0,1,0,0,52,0,12,15,29,7,5.9,3,6,11,14,10,15.6,0,15.7,2.9,-3.53,Graduate
1,5,1,9147,1,12,144.7,5,30,11,16,18,133.5,1,0,0,1,1,0,27,0,8,19,23,13,3.3,8,3,6,20,10,10.5,1,11.0,1.5,-4.05,Enrolled
2,17,6,33,1,10,140.1,18,9,13,5,10,102.7,0,0,1,1,1,0,22,1,1,12,18,13,4.0,1,12,8,14,6,9.6,5,7.8,1.7,1.99,Enrolled
1,17,3,9130,1,9,146.1,21,19,23,14,9,136.6,1,0,1,1,1,0,25,1,2,13,15,0,0.3,8,13,13,15,13,0.8,7,8.9,-0.6,-0.33,Graduate
1,16,1,9238,0,14,133.3,12,26,34,8,0,139.9,1,0,0,1,1,1,36,0,9,16,10,13,8.0,7,7,0,1,9,13.2,3,7.6,0.2,-1.65,Dropout
1,5,6,9070,1,10,107.2,7,1,20,9,4,143.4,0,0,0,1,0,0,40,0,14,19,20,7,17.3,9,12,9,23,8,3.3,8,10.6,1.3,0.25,Graduate
1,5,0,9085,1,4,134.2,2,3,2,7,15,117.0,0,0,0,1,1,1,28,0,10,17,27,13,14.0,4,5,15,25,10,15.9,1,12.3,2.8,-1.75,Dropout
1,1,3,9085,1,2,156.9,7,34,8,6,19,129.3,0,0,0,1,1,0,51,0,0,15,8,2,5.4,1,5,6,11,4,14.2,5,11.0,2.1,-1.16,Dropout
3,15,8,33,1,12,135.3,9,25,18,4,19,136.0,0,0,0,1,1,0,41,0,5,10,10,10,14.4,4,14,16,20,4,17.9,7,10.1,2.0,-3.51,Graduate
1,15,3,8014,1,3,111.6,20,30,7,17,4,136.6,1,0,1,1,1,0,43,0,10,2,17,13,16.8,1,10,16,9,5,9.8,1,8.5,3.2,-0.71,Enrolled
2,17,2,9085,1,4,141.0,8,1,31,15,15,132.3,1,0,0,1,0,0,17,0,10,14,11,12,12.1,8,1,4,22,4,8.3,0,13.3,1.9,-2.98,Dropout
1,15,9,9147,1,9,162.5,9,18,22,14,2,121.5,1,0,0,1,1,0,28,0,2,17,10,12,9.2,1,13,3,0,12,5.5,6,15.7,0.4,-0.8,Dropout
1,10,9,9085,1,2,121.6,10,33,28,9,1,139.8,1,0,1,1,0,1,17,0,0,12,6,8,2.4,6,4,8,11,8,0.7,9,10.0,1.4,1.81,Enrolled
1,5,1,9085,1,10,134.9,12,9,25,0,16,139.9,1,0,0,1,1,0,29,0,13,16,22,9,1.4,8,5,3,6,8,11.4,8,11.7,2.4,-2.28,Graduate
1,7,2,33,1,14,137.1,2,7,1,5,0,125.0,0,0,0,1,1,0,22,0,12,11,17,9,3.9,1,13,14,13,4,17.0,7,8.5,2.9,-2.32,Graduate
2,17,0,9147,1,10,133.1,10,30,32,14,15,116.8,0,0,0,1,1,0,45,0,6,0,5,7,11.9,7,1,3,28,11,8.5,7,7.7,1.6,1.32,Dropout
1,2,9,9003,1,5,142.0,3,13,25,1,1,117.5,1,0,0,1,0,1,20,0,14,4,7,1,2.8,6,13,19,13,0,5.3,6,8.5,2.8,0.01,Enrolled
1,17,7,171,1,12,123.9,1,17,16,11,19,144.7,1,0,0,1,1,0,39,0,11,18,12,14,9.6,0,1,19,14,6,12.2,7,7.8,3.7,-0.88,Enrolled
1,16,0,33,0,10,139.4,17,13,29,0,6,139.4,1,0,0,1,1,1,24,0,5,8,2,13,7.9,6,12,8,20,14,12.9,7,12.6,-0.5,-3.69,Graduate
1,7,2,8014,1,1,147.5,1,13,24,14,10,126.7,0,0,0,1,1,0,53,0,9,7,24,11,11.3,5,0,1,3,10,12.9,3,12.9,2.5,-0.5,Graduate
5,16,2,8014,0,12,126.5,5,10,17,12,5,124.4,0,0,0,1,1,0,18,0,9,19,23,14,0.9,3,12,11,24,8,17.2,2,16.0,3.4,-0.97,Enrolled
1,1,1,9070,0,5,142.1,14,14,6,0,1,104.0,1,0,0,1,1,0,20,0,14,12,27,1,17.6,0,2,7,4,13,2.2,3,15.9,1.5,-2.83,Dropout
2,1,4,33,0,12,124.3,6,5,14,0,13,125.9,1,0,0,1,1,0,39,0,6,9,29,5,12.4,9,3,3,4,3,14.6,7,11.0,0.9,2.98,Dropout
2,16,9,9119,0,12,109.3,9,23,26,3,3,111.5,1,0,1,1,0,0,37,0,6,11,2,8,13.0,0,14,4,0,0,1.5,6,9.1,1.7,-0.98,Dropout
5,15,2,33,1,14,109.3,14,5,28,13,18,129.1,0,0,0,1,1,0,42,0,1,17,22,10,0.3,8,14,13,27,0,12.6,4,11.4,3.3,-4.05,Enrolled
3,7,2,9003,1,14,136.9,4,28,31,16,1,142.4,0,0,0,1,0,0,46,0,3,7,14,2,1.4,4,3,0,7,7,13.6,1,15.1,3.0,3.27,Graduate
2,15,7,9085,1,3,101.9,1,23,27,12,1,114.3,0,0,0,1,1,0,49,0,4,5,7,1,12.4,1,2,0,21,2,7.3,8,13.1,1.9,-0.53,Dropout
2,17,3,33,1,10,131.4,6,34,2,11,12,130.1,0,0,0,0,1,0,38,0,8,7,14,11,2.0,9,12,17,8,1,12.9,9,12.6,3.4,0.65,Graduate
4,10,3,9119,1,9,118.1,7,31,19,5,12,140.0,0,0,0,1,0,0,28,0,10,10,0,2,16.1,4,12,5,15,5,3.7,5,13.3,2.5,-1.15,Graduate
1,1,2,9238,1,9,97.1,21,7,28,18,2,129.9,0,0,0,0,1,0,22,0,10,12,2,14,11.2,2,12,1,11,1,0.6,1,8.4,0.9,1.87,Graduate
1,1,0,9119,1,14,140.2,6,7,21,19,5,120.2,1,0,0,1,1,0,36,1,7,6,25,5,1.3,8,5,15,0,3,3.2,0,10.4,0.3,-1.71,Enrolled
1,7,7,8014,1,2,109.0,1,4,15,15,16,127.1,1,0,0,1,1,0,23,0,7,15,11,3,11.0,5,8,19,9,9,2.5,5,8.7,2.0,-0.63,Graduate
3,1,0,9003,1,2,164.6,8,32,34,15,0,139.4,0,0,0,1,0,0,46,0,12,12,8,13,14.4,3,6,18,26,11,15.1,2,15.5,2.6,-0.85,Graduate
3,10,6,9085,1,2,154.6,12,28,3,11,6,130.4,0,0,0,1,1,0,24,0,8,19,6,1,14.4,9,11,4,12,0,4.9,2,8.8,2.2,-0.77,Graduate
1,10,4,9119,1,2,129.0,11,4,1,19,6,127.0,1,0,0,1,1,0,33,0,6,2,0,11,7.2,3,0,5,20,7,13.0,9,8.6,2.0,0.69,Graduate
2,10,3,9003,1,4,99.9,2,8,24,19,12,142.0,0,0,0,1,1,1,44,0,13,17,20,4,8.3,0,14,8,4,7,15.0,8,15.2,-0.4,1.9,Enrolled
1,2,3,9238,1,9,134.4,2,14,27,12,8,133.7,1,0,0,1,1,0,48,0,10,17,27,7,13.3,9,6,14,11,8,17.2,6,15.5,1.9,-1.1,Dropout
1,10,7,9147,1,2,157.5,2,30,9,0,17,111.4,1,0,0,1,1,0,25,0,5,17,29,4,15.7,3,6,13,10,10,14.9,2,13.4,-0.8,0.7,Graduate
6,10,5,9147,0,5,145.9,8,3,24,17,0,135.2,0,0,0,1,0,1,20,0,8,18,10,4,14.3,1,1,9,23,3,15.2,5,16.0,-0.6,-3.57,Dropout
1,2,0,9147,0,9,146.9,21,2,17,1,10,139.3,1,0,0,1,1,0,19,0,4,3,9,14,10.7,1,5,2,5,0,6.2,7,7.5,0.3,-3.52,Enrolled
1,15,9,9238,1,12,153.2,7,10,28,1,10,110.9,1,0,0,0,0,0,52,0,4,4,18,5,13.0,1,14,8,17,5,5.2,2,13.5,-0.2,-3.25,Enrolled
2,17,7,9085,1,10,111.2,16,6,4,0,9,97.5,0,0,0,1,1,0,23,0,12,3,1,13,11.7,1,6,5,21,9,7.6,4,8.7,0.2,-2.33,Graduate
2,5,1,171,1,12,146.3,9,7,29,9,16,113.5,1,0,0,0,0,0,26,0,2,19,12,8,10.4,0,9,10,2,3,12.2,4,10.4,3.6,-2.71,Graduate
1,1,5,171,1,9,159.1,16,16,28,0,16,125.7,1,0,0,0,1,0,49,0,8,13,29,0,16.6,2,7,17,9,0,5.6,0,9.6,3.4,-0.44,Graduate
2,10,8,9003,1,3,120.7,2,6,29,13,11,140.1,1,0,0,1,1,0,30,0,1,18,16,1,11.7,2,10,1,4,4,0.5,4,14.8,-0.5,-2.04,Graduate
1,1,0,9147,1,1,124.0,3,16,29,7,9,115.4,1,0,0,1,0,1,34,0,9,6,1,13,6.9,1,7,4,29,9,9.8,9,8.1,-0.4,1.14,Graduate
1,7,5,8014,1,14,153.3,2,27,5,0,11,134.2,0,0,0,1,1,0,49,0,2,6,0,7,17.5,4,7,17,11,3,0.6,1,9.8,1.8,1.84,Graduate
1,1,7,9085,0,9,150.9,19,12,11,13,5,89.4,0,0,0,0,1,0,42,0,3,19,21,11,17.1,3,0,0,21,0,14.1,8,13.8,3.5,-1.0,Dropout
2,16,9,171,0,6,116.9,17,22,2,9,5,129.3,0,0,0,1,1,1,33,0,11,12,24,11,14.0,2,4,7,2,6,2.2,5,13.7,2.6,2.64,Graduate
1,15,1,33,1,2,110.6,20,15,4,18,5,121.7,0,0,0,0,0,0,44,0,12,0,2,13,0.6,4,12,5,16,9,16.5,1,11.9,2.3,0.37,Graduate
5,17,4,9070,1,1,128.3,21,22,10,7,19,154.3,0,0,0,1,0,0,18,0,0,1,25,7,13.1,2,0,17,6,1,9.8,9,14.3,1.0,2.58,Graduate
3,2,5,9130,0,14,107.9,12,15,8,1,7,102.4,0,0,0,1,1,0,53,0,1,3,9,4,0.5,7,14,9,11,5,11.5,5,7.8,2.4,-0.54,Enrolled
6,1,4,9238,1,4,117.1,11,23,23,3,4,126.8,0,0,0,0,1,1,48,0,4,3,0,13,1.3,1,7,8,14,1,6.7,4,7.0,1.9,-1.46,Graduate
1,1,2,9238,1,4,119.8,20,2,27,11,5,102.3,0,0,0,0,0,0,43,0,5,1,13,4,6.3,4,12,10,10,4,11.7,4,7.9,2.8,-0.01,Dropout
6,1,3,171,1,6,146.9,19,2,23,8,1,119.9,1,0,0,1,1,1,47,0,5,0,21,14,5.7,1,12,11,0,1,4.6,7,14.4,3.3,-1.14,Graduate
1,5,6,9238,1,5,150.9,6,19,34,0,16,104.9,0,0,0,1,1,1,20,0,2,10,5,5,10.1,8,0,15,4,8,14.6,0,11.5,2.5,-1.65,Enrolled
1,5,3,9147,1,12,146.9,10,5,17,7,7,156.9,1,0,0,1,0,0,51,0,3,0,17,7,4.4,0,7,6,22,0,5.8,3,10.5,0.3,-3.25,Dropout
1,7,8,9130,1,10,117.6,14,4,10,16,8,122.4,1,0,1,1,0,0,48,0,14,5,19,12,3.6,4,9,16,13,1,11.5,7,9.1,1.4,-0.49,Graduate
1,2,9,8014,1,12,128.7,1,28,2,15,7,124.3,1,0,0,1,1,0,27,0,10,15,29,3,12.0,9,8,18,19,7,13.0,4,8.2,2.5,0.78,Graduate
2,1,1,33,1,14,123.2,15,18,17,14,10,126.4,1,0,0,1,1,0,39,0,8,14,28,3,8.0,3,14,12,18,14,5.7,9,12.2,2.9,1.96,Graduate
1,1,4,9003,1,9,133.2,6,31,31,8,9,112.3,1,0,0,1,1,0,39,0,0,8,13,13,1.0,2,6,18,7,12,11.5,2,12.8,0.2,2.51,Graduate
1,1,7,9130,1,12,141.3,13,22,16,7,16,140.7,1,0,0,1,1,1,51,0,8,13,11,12,8.0,8,11,10,12,8,6.7,2,7.4,1.7,-2.77,Enrolled
2,1,4,8014,1,3,122.9,14,11,24,19,19,135.3,0,1,0,1,0,1,33,0,7,0,26,11,13.7,0,3,17,13,0,9.8,0,7.7,3.4,-1.14,Graduate
1,5,9,9238,1,12,114.8,13,16,7,13,12,138.9,0,0,0,0,1,0,36,0,3,9,10,0,1.2,6,7,2,9,9,14.1,3,13.6,2.2,0.57,Dropout
2,15,7,171,1,2,153.6,16,4,19,11,8,111.2,1,0,0,0,1,0,48,0,3,1,14,9,16.5,9,5,3,12,11,13.1,6,10.9,1.6,0.75,Dropout
1,15,7,9119,1,12,146.1,1,21,16,14,14,141.8,1,0,1,1,1,0,54,0,4,18,27,12,8.6,5,7,12,23,11,4.3,6,9.8,2.3,2.53,Graduate
3,7,8,9003,1,6,135.1,14,25,33,3,12,140.3,0,0,0,1,1,0,21,0,10,19,20,10,9.2,0,11,7,10,2,12.7,7,11.4,1.7,-0.14,Dropout
3,16,9,9085,1,4,114.0,13,20,10,3,12,124.0,1,0,1,1,1,0,31,0,9,2,5,0,5.4,3,2,18,20,3,14.6,4,8.8,0.5,0.07,Graduate
1,10,5,9070,1,2,143.0,10,8,15,1,12,138.6,0,0,0,1,0,0,48,0,1,2,21,6,11.6,9,2,3,10,4,2.6,3,7.2,1.0,-1.34,Graduate
1,2,3,171,1,14,127.5,10,9,3,3,3,130.5,1,0,0,1,1,0,50,0,6,18,1,4,0.4,0,1,8,27,0,0.8,2,10.1,2.9,3.18,Graduate
1,15,2,9238,1,3,96.7,4,18,2,19,9,106.3,0,0,0,1,1,0,42,0,1,14,13,4,13.3,2,8,8,2,12,8.0,5,9.9,1.8,-2.44,Graduate
3,16,4,171,0,5,122.1,14,31,27,17,14,124.6,1,0,0,1,0,0,31,0,6,17,4,11,1.8,0,1,13,27,10,4.4,9,10.6,1.1,1.43,Dropout
1,17,5,9147,1,12,136.9,12,30,5,14,9,120.7,1,0,0,1,0,0,25,0,11,16,14,0,8.0,1,3,13,6,12,1.8,4,11.5,-0.3,-0.1,Dropout
1,17,2,9238,0,9,126.8,6,18,15,7,7,128.1,1,0,0,1,1,0,21,0,4,10,4,1,2.6,0,3,10,18,10,15.9,4,14.2,-0.3,-2.04,Dropout
1,1,1,171,1,3,137.6,15,19,33,9,9,140.3,1,0,0,1,0,0,50,0,6,1,9,13,3.1,4,2,14,12,4,0.6,3,15.1,-0.1,-2.56,Graduate
1,17,6,9130,1,4,137.0,5,24,1,1,16,105.7,1,0,0,1,1,0,49,0,14,9,13,2,8.4,5,11,9,14,10,6.0,8,8.6,3.4,0.38,Graduate
1,15,4,9130,0,2,113.6,10,22,12,8,4,121.2,1,0,0,1,1,0,37,0,0,14,17,14,1.2,1,5,10,5,6,13.9,7,10.6,3.5,-3.72,Enrolled
3,7,8,33,1,10,140.3,9,14,9,15,12,116.3,0,0,1,1,1,0,19,0,8,16,22,4,2.7,2,10,17,24,0,0.7,9,7.2,2.5,3.18,Enrolled
1,10,2,33,1,6,141.6,10,19,20,11,18,116.9,1,0,0,1,0,0,46,0,12,14,25,1,9.8,1,9,3,14,2,4.0,7,12.8,-0.6,-1.47,Dropout
1,15,7,9003,1,3,129.5,12,29,30,4,11,116.3,0,0,0,0,1,0,21,0,3,13,1,13,12.5,6,8,15,29,7,11.2,4,10.1,1.9,3.5,Enrolled
3,7,5,171,1,5,130.2,4,22,14,6,11,127.9,0,0,1,1,1,0,40,0,9,2,16,10,6.5,0,6,8,26,3,8.4,0,10.9,2.0,0.18,Dropout
3,17,3,33,1,5,130.2,4,30,23,14,1,133.8,0,0,0,1,1,0,32,0,10,5,27,6,15.6,6,14,10,4,1,1.6,2,7.6,3.6,-1.73,Graduate
1,5,8,9147,1,1,152.7,13,15,29,12,8,131.5,1,0,0,0,1,0,22,0,13,18,5,5,2.9,4,13,7,9,2,7.2,7,14.6,0.3,-2.32,Graduate
1,10,4,8014,1,5,135.7,14,21,27,7,1,129.4,0,0,0,0,1,1,51,0,13,19,0,9,10.1,8,0,8,27,10,5.5,0,13.6,2.5,1.74,Graduate
1,7,9,33,0,6,131.9,12,26,27,18,0,135.1,1,0,0,1,1,0,42,1,14,8,3,7,1.6,6,0,1,1,6,12.6,8,8.5,3.7,-3.65,Dropout
5,16,5,171,1,14,137.1,13,12,30,18,13,157.9,0,0,0,1,1,0,17,0,7,2,19,11,3.0,0,0,0,22,14,10.1,5,7.1,3.4,1.84,Graduate
1,15,8,9130,0,14,136.7,20,7,3,4,12,128.8,0,0,0,1,1,1,36,0,5,14,21,0,16.4,1,4,4,22,6,9.5,0,8.1,0.8,0.73,Graduate
5,5,6,9070,1,2,128.5,13,11,12,17,2,140.3,1,0,0,1,1,1,27,0,3,5,27,7,17.9,5,13,7,22,7,13.7,7,11.4,-0.2,-1.43,Graduate
2,16,4,9119,1,3,110.0,2,20,31,16,19,139.5,0,0,0,1,0,0,36,0,9,9,14,12,18.0,1,1,6,20,6,3.8,4,14.3,-0.5,0.25,Graduate
1,7,1,9085,1,14,131.6,21,4,27,6,4,150.1,0,0,0,1,1,0,20,1,7,0,20,2,14.4,3,5,7,23,2,11.2,6,13.5,-0.5,2.65,Dropout
1,7,3,33,1,5,138.9,19,2,24,13,1,134.3,0,0,0,1,0,0,54,0,8,5,3,7,3.6,0,5,14,19,1,3.4,1,12.7,-0.4,3.12,Enrolled
1,17,1,9085,1,3,134.4,9,20,11,14,17,116.0,1,0,0,0,0,0,46,0,4,12,21,5,5.1,7,6,7,4,11,9.0,9,14.2,3.6,3.01,Dropout
1,16,2,9119,1,5,122.5,10,20,27,16,8,131.0,1,0,1,1,1,0,52,0,12,15,25,12,1.6,8,2,10,10,7,12.9,9,11.6,3.6,-0.17,Graduate
1,15,9,9003,1,5,127.1,17,12,9,2,11,130.3,1,0,0,1,1,0,38,0,9,3,4,2,1.0,8,9,1,27,3,12.6,6,13.0,-0.3,0.39,Graduate
2,10,2,9130,1,10,144.9,10,17,16,12,4,137.6,0,0,0,0,1,0,34,0,7,11,22,14,13.2,7,9,3,25,7,8.2,2,14.5,-0.4,-2.68,Graduate
